purchase_id,customer_id,product_id,quantity,purchase_date,store
T1924,C053,P003,2,2023-11-17 12:00:00,Store B
T1925,C097,P037,1,2023-11-17 16:00:00,Store B
T1926,C089,P040,1,2023-11-17 20:00:00,Store A
T1927,C091,P008,1,2023-11-18 00:00:00,Store B
T1928,C006,P040,1,2023-11-18 04:00:00,Store C
T1929,C099,P044,1,2023-11-18 08:00:00,Store C
T1930,C087,P023,2,2023-11-18 12:00:00,Store B
T1931,C055,P040,1,2023-11-18 16:00:00,Store C
T1932,C093,P011,1,2023-11-18 20:00:00,Store A
T1933,C052,P046,1,2023-11-19 00:00:00,Store A
T1934,C095,P008,1,2023-11-19 04:00:00,Store B
T1935,C028,P029,4,2023-11-19 08:00:00,Store B
T1936,C086,P030,3,2023-11-19 12:00:00,Store B
T1937,C075,P010,2,2023-11-19 16:00:00,Store C
T1938,C025,P039,1,2023-11-19 20:00:00,Store C
T1939,C047,P028,3,2023-11-20 00:00:00,Store A
T1940,C004,P049,3,2023-11-20 04:00:00,Store C
T1941,C070,P036,3,2023-11-20 08:00:00,Store A
T1942,C054,P013,1,2023-11-20 12:00:00,Store C
T1943,C079,P032,2,2023-11-20 16:00:00,Store A
T1944,C054,P036,3,2023-11-20 20:00:00,Store B
T1945,C054,P037,2,2023-11-21 00:00:00,Store C
T1946,C088,P026,2,2023-11-21 04:00:00,Store A
T1947,C014,P022,1,2023-11-21 08:00:00,Store C
T1948,C096,P004,2,2023-11-21 12:00:00,Store B
T1949,C094,P031,1,2023-11-21 16:00:00,Store A
T1950,C084,P018,2,2023-11-21 20:00:00,Store C
T1951,C079,P038,1,2023-11-22 00:00:00,Store C
T1952,C096,P024,1,2023-11-22 04:00:00,Store B
T1953,C040,P023,1,2023-11-22 08:00:00,Store B
T1954,C021,P022,2,2023-11-22 12:00:00,Store A
T1955,C047,P002,1,2023-11-22 16:00:00,Store C
T1956,C091,P031,2,2023-11-22 20:00:00,Store C
T1957,C011,P011,3,2023-11-23 00:00:00,Store B
T1958,C078,P028,1,2023-11-23 04:00:00,Store B
T1959,C100,P046,1,2023-11-23 08:00:00,Store A
T1960,C094,P032,1,2023-11-23 12:00:00,Store C
T1961,C074,P005,3,2023-11-23 16:00:00,Store C
T1962,C018,P038,2,2023-11-23 20:00:00,Store A
T1963,C093,P010,1,2023-11-24 00:00:00,Store A
T1964,C079,P040,1,2023-11-24 04:00:00,Store B
T1965,C028,P046,2,2023-11-24 08:00:00,Store B
T1966,C024,P024,3,2023-11-24 12:00:00,Store A
T1967,C096,P035,3,2023-11-24 16:00:00,Store A
T1968,C084,P044,2,2023-11-24 20:00:00,Store C
T1969,C093,P048,1,2023-11-25 00:00:00,Store A
T1970,C095,P023,1,2023-11-25 04:00:00,Store A
T1971,C078,P017,1,2023-11-25 08:00:00,Store C
T1972,C074,P001,1,2023-11-25 12:00:00,Store A
T1973,C067,P031,1,2023-11-25 16:00:00,Store B
T1974,C056,P031,1,2023-11-25 20:00:00,Store B
T1975,C067,P042,1,2023-11-26 00:00:00,Store C
T1976,C090,P042,4,2023-11-26 04:00:00,Store A
T1977,C080,P034,2,2023-11-26 08:00:00,Store B
T1978,C096,P009,3,2023-11-26 12:00:00,Store B
T1979,C068,P022,2,2023-11-26 16:00:00,Store B
T1980,C080,P013,1,2023-11-26 20:00:00,Store B
T1981,C081,P025,2,2023-11-27 00:00:00,Store A
T1982,C079,P048,1,2023-11-27 04:00:00,Store A
T1983,C086,P018,2,2023-11-27 08:00:00,Store A
T1984,C047,P012,1,2023-11-27 12:00:00,Store A
T1985,C073,P040,5,2023-11-27 16:00:00,Store B
T1986,C026,P017,1,2023-11-27 20:00:00,Store C
T1987,C063,P015,1,2023-11-28 00:00:00,Store C
T1988,C071,P042,4,2023-11-28 04:00:00,Store B
T1989,C083,P015,1,2023-11-28 08:00:00,Store B
T1990,C098,P015,2,2023-11-28 12:00:00,Store C
T1991,C079,P039,2,2023-11-28 16:00:00,Store C
T1992,C088,P013,3,2023-11-28 20:00:00,Store B
T1993,C073,P017,5,2023-11-29 00:00:00,Store B
T1994,C082,P032,5,2023-11-29 04:00:00,Store A
T1995,C019,P009,1,2023-11-29 08:00:00,Store A
T1996,C049,P040,3,2023-11-29 12:00:00,Store C
T1997,C061,P020,2,2023-11-29 16:00:00,Store B
T1998,C070,P026,2,2023-11-29 20:00:00,Store C
T1999,C013,P027,1,2023-11-30 00:00:00,Store A
T2000,C033,P021,2,2023-11-30 04:00:00,Store A
